,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_number,party_initials,party_name,number_of_votes
262,2018,2,ZZ,98523,CINGAPURA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,164
263,2018,2,ZZ,11304,GUIANA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,47
264,2018,1,ZZ,98744,SUECIA,Presidente,19,PODE,PODEMOS,10
265,2018,2,ZZ,11568,URUGUAI,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,10
266,2018,2,ZZ,98361,NIGERIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,8
267,2018,2,ZZ,98329,PANAMA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,471
268,2018,2,ZZ,29203,IRA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,22
269,2018,2,ZZ,11347,ISRAEL,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,391
270,2018,2,ZZ,29130,MALASIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,34
271,2018,1,ZZ,29076,HONDURAS,Presidente,19,PODE,PODEMOS,4
272,2018,2,ZZ,99180,COMUNIDADE DAS BAHAMAS,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,16
273,2018,2,ZZ,11800,BOLIVIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,1026
274,2018,2,ZZ,98043,GANA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,5
275,2018,1,ZZ,11142,ARGENTINA,Presidente,19,PODE,PODEMOS,1
276,2018,2,ZZ,98000,GUATEMALA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,103
277,2018,2,ZZ,11444,PARAGUAI,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,285
278,2018,1,ZZ,29033,IRLANDA,Presidente,19,PODE,PODEMOS,7
279,2018,1,ZZ,98949,AUSTRIA,Presidente,19,PODE,PODEMOS,10
280,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,19,PODE,PODEMOS,2
281,2018,1,ZZ,29653,CATAR,Presidente,19,PODE,PODEMOS,1
282,2018,1,ZZ,11800,BOLIVIA,Presidente,51,PATRI,PATRIOTA,2
283,2018,1,ZZ,11185,COLOMBIA,Presidente,51,PATRI,PATRIOTA,2
284,2018,1,ZZ,98485,DINAMARCA,Presidente,51,PATRI,PATRIOTA,3
285,2018,1,ZZ,11568,URUGUAI,Presidente,51,PATRI,PATRIOTA,5
286,2018,1,ZZ,11525,SUICA,Presidente,51,PATRI,PATRIOTA,26
287,2018,1,ZZ,11800,BOLIVIA,Presidente,51,PATRI,PATRIOTA,1
288,2018,1,ZZ,30414,PALESTINA,Presidente,51,PATRI,PATRIOTA,2
289,2018,1,ZZ,11100,ALEMANHA,Presidente,51,PATRI,PATRIOTA,31
290,2018,1,ZZ,11444,PARAGUAI,Presidente,51,PATRI,PATRIOTA,2
291,2018,1,ZZ,98841,INGLATERRA,Presidente,51,PATRI,PATRIOTA,47
292,2018,1,ZZ,98949,AUSTRIA,Presidente,51,PATRI,PATRIOTA,7
293,2018,1,ZZ,11428,MEXICO,Presidente,51,PATRI,PATRIOTA,3
294,2018,1,ZZ,11568,URUGUAI,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,5
295,2018,1,ZZ,98124,TUNISIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,7
296,2018,1,ZZ,98868,CUBA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,7
297,2018,1,ZZ,98744,SUECIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,344
298,2018,1,ZZ,98582,COSTA DO MARFIM,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,2
299,2018,1,ZZ,98248,SENEGAL,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,6
300,2018,1,ZZ,29238,HUNGRIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,31
301,2018,1,ZZ,11541,SURINAME,Presidente,30,NOVO,PARTIDO NOVO,4
302,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,30,NOVO,PARTIDO NOVO,238
303,2018,1,ZZ,98922,BELGICA,Presidente,30,NOVO,PARTIDO NOVO,159
304,2018,1,ZZ,98728,EMIRADOS ARABES,Presidente,30,NOVO,PARTIDO NOVO,95
305,2018,1,ZZ,98981,AUSTRALIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,484
306,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,422
307,2018,1,ZZ,98345,NORUEGA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,140
308,2018,1,ZZ,29378,SERVIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,14
309,2018,1,ZZ,29068,NAMIBIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,3
310,2018,1,ZZ,11800,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,23
311,2018,1,ZZ,98540,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,9
312,2018,1,ZZ,98744,SUECIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,213
313,2018,1,ZZ,11525,SUICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,643
314,2018,1,ZZ,98760,RUSSIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,18
315,2018,1,ZZ,29378,SERVIA,Presidente,30,NOVO,PARTIDO NOVO,2
316,2018,1,ZZ,98329,PANAMA,Presidente,30,NOVO,PARTIDO NOVO,47
317,2018,1,ZZ,2800,VIETNA,Presidente,30,NOVO,PARTIDO NOVO,1
318,2018,1,ZZ,29130,MALASIA,Presidente,30,NOVO,PARTIDO NOVO,7
319,2018,1,ZZ,98981,AUSTRALIA,Presidente,30,NOVO,PARTIDO NOVO,141
320,2018,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,6
321,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,736
322,2018,1,ZZ,11509,PORTUGAL,Presidente,30,NOVO,PARTIDO NOVO,31
323,2018,1,ZZ,11380,JAPAO,Presidente,30,NOVO,PARTIDO NOVO,202
324,2018,1,ZZ,39020,CROACIA,Presidente,30,NOVO,PARTIDO NOVO,4
325,2018,1,ZZ,29246,HAITI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
326,2018,1,ZZ,11282,FRANCA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,1394
327,2018,1,ZZ,29238,HUNGRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
328,2018,1,ZZ,98361,NIGERIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,10
329,2018,1,ZZ,98540,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,4
330,2018,1,ZZ,11509,PORTUGAL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,928
331,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,734
332,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,812
333,2018,1,ZZ,11380,JAPAO,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,8815
334,2018,1,ZZ,29122,MARROCOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
335,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,274
336,2018,1,ZZ,98647,ROMENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
337,2018,1,ZZ,98345,NORUEGA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,70
338,2018,1,ZZ,29076,HONDURAS,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,50
339,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,56
340,2018,1,ZZ,98027,GUINE BISSAU,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,17
341,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,150
342,2018,1,ZZ,98949,AUSTRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,161
343,2018,1,ZZ,98647,ROMENIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,11
344,2018,1,ZZ,11444,PARAGUAI,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,88
345,2018,1,ZZ,98906,CANADA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,992
346,2018,1,ZZ,11240,ESPANHA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,1913
347,2018,1,ZZ,11487,POLONIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,30
348,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,1004
349,2018,1,ZZ,11509,PORTUGAL,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,482
350,2018,1,ZZ,98906,CANADA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,3119
351,2018,1,ZZ,98838,NICARAGUA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,27
352,2018,1,ZZ,98043,GANA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,6
353,2018,1,ZZ,98000,GUATEMALA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,85
354,2018,1,ZZ,11185,COLOMBIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
355,2018,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,22
356,2018,1,ZZ,39102,OMA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1
357,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,82
358,2018,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,531
359,2018,1,ZZ,29238,HUNGRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
360,2018,1,ZZ,29181,JORDANIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
361,2018,1,ZZ,29076,HONDURAS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
362,2018,1,ZZ,98744,SUECIA,Presidente,54,PPL,PARTIDO PATRIA LIVRE,3
363,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,54,PPL,PARTIDO PATRIA LIVRE,2
364,2018,1,ZZ,11584,VENEZUELA,Presidente,54,PPL,PARTIDO PATRIA LIVRE,1
365,2018,1,ZZ,29122,MARROCOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
366,2018,1,ZZ,98329,PANAMA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
367,2018,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,161
368,2018,1,ZZ,11240,ESPANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,115
369,2018,1,ZZ,2800,VIETNA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
370,2018,1,ZZ,98906,CANADA,Presidente,54,PPL,PARTIDO PATRIA LIVRE,1
371,2018,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,36
372,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
373,2018,1,ZZ,98906,CANADA,Presidente,54,PPL,PARTIDO PATRIA LIVRE,2
374,2018,1,ZZ,98825,INDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1
375,2018,1,ZZ,98841,INGLATERRA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,242
376,2018,1,ZZ,30414,PALESTINA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
377,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,221
378,2018,1,ZZ,29653,CATAR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
379,2018,1,ZZ,98329,PANAMA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
380,2018,1,ZZ,98345,NORUEGA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
381,2018,1,ZZ,11444,PARAGUAI,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,4
382,2018,1,ZZ,11380,JAPAO,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,21
383,2018,1,ZZ,11142,ARGENTINA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,12
384,2018,1,ZZ,11282,FRANCA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,8
385,2018,1,ZZ,98906,CANADA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,5
386,2018,1,ZZ,11800,BOLIVIA,Presidente,27,DC,DEMOCRACIA CRISTA,1
387,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,DEMOCRACIA CRISTA,3
388,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,DEMOCRACIA CRISTA,5
389,2018,1,ZZ,11380,JAPAO,Presidente,27,DC,DEMOCRACIA CRISTA,29
390,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,27,DC,DEMOCRACIA CRISTA,2
391,2018,1,ZZ,11363,ITALIA,Presidente,27,DC,DEMOCRACIA CRISTA,6
392,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,45
393,2018,1,ZZ,98922,BELGICA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,17
394,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,5
395,2018,1,ZZ,11100,ALEMANHA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,74
396,2018,1,ZZ,98345,NORUEGA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,4
397,2018,1,ZZ,29130,MALASIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,2
398,2018,1,ZZ,11827,GRECIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,5
399,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,7
400,2018,1,ZZ,11185,COLOMBIA,Presidente,18,REDE,REDE SUSTENTABILIDADE,10
401,2018,1,ZZ,98922,BELGICA,Presidente,18,REDE,REDE SUSTENTABILIDADE,69
402,2018,1,ZZ,98838,NICARAGUA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
403,2018,1,ZZ,98523,CINGAPURA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
404,2018,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,59
405,2018,1,ZZ,98086,EGITO,Presidente,18,REDE,REDE SUSTENTABILIDADE,1
406,2018,1,ZZ,29165,KENIA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3
407,2018,1,ZZ,98906,CANADA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,35
408,2018,1,ZZ,2828,TAIWAN,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
409,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,18,REDE,REDE SUSTENTABILIDADE,6
410,2018,1,ZZ,11800,BOLIVIA,Presidente,18,REDE,REDE SUSTENTABILIDADE,3
411,2018,1,ZZ,98523,CINGAPURA,Presidente,18,REDE,REDE SUSTENTABILIDADE,5
412,2018,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,70
413,2018,1,ZZ,98345,NORUEGA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,15
414,2018,1,ZZ,11363,ITALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,107
415,2018,1,ZZ,29645,TIMOR-LESTE,Presidente,18,REDE,REDE SUSTENTABILIDADE,5
416,2018,1,ZZ,29203,IRA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
417,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,173
418,2018,1,ZZ,11568,URUGUAI,Presidente,18,REDE,REDE SUSTENTABILIDADE,1
419,2018,1,ZZ,98906,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,55
420,2018,1,ZZ,11240,ESPANHA,Presidente,18,REDE,REDE SUSTENTABILIDADE,109
421,2018,2,ZZ,11568,URUGUAI,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,10
422,2018,2,ZZ,11185,COLOMBIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,284
423,2018,2,ZZ,11541,SURINAME,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,390
424,2018,2,ZZ,29157,KUWAIT,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,26
425,2018,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,57
426,2018,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,218
427,2018,1,ZZ,98108,TURQUIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
428,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,REDE SUSTENTABILIDADE,50
429,2018,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,18
430,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,REDE SUSTENTABILIDADE,170
431,2018,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,18,REDE,REDE SUSTENTABILIDADE,1
432,2018,1,ZZ,29033,IRLANDA,Presidente,18,REDE,REDE SUSTENTABILIDADE,37
433,2018,2,ZZ,98086,EGITO,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,24
434,2018,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
435,2018,2,ZZ,11568,URUGUAI,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,660
436,2018,2,ZZ,98248,SENEGAL,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,32
437,2018,2,ZZ,98027,GUINE BISSAU,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,14
438,2018,1,ZZ,98841,INGLATERRA,Presidente,18,REDE,REDE SUSTENTABILIDADE,251
439,2018,1,ZZ,98838,NICARAGUA,Presidente,18,REDE,REDE SUSTENTABILIDADE,3
440,2018,2,ZZ,11401,LIBANO,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,1041
441,2018,1,ZZ,11282,FRANCA,Presidente,18,REDE,REDE SUSTENTABILIDADE,175
442,2018,2,ZZ,29122,MARROCOS,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,6
443,2018,2,ZZ,2800,VIETNA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,7
444,2018,2,ZZ,98760,RUSSIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,17
445,2018,2,ZZ,98108,TURQUIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,55
446,2018,2,ZZ,11827,GRECIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,276
447,2018,2,ZZ,98949,AUSTRIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,371
448,2018,2,ZZ,98906,CANADA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,1879
449,2018,2,ZZ,98787,AFRICA DO SUL,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,206
450,2018,1,ZZ,29157,KUWAIT,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,5
451,2018,1,ZZ,98540,CHINA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,19
452,2018,1,ZZ,38962,TANZANIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,3
453,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,91
454,2018,1,ZZ,11584,VENEZUELA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,35
455,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,51,PATRI,PATRIOTA,3
456,2018,1,ZZ,11304,GUIANA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,5
457,2018,1,ZZ,29246,HAITI,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,4
458,2018,1,ZZ,39160,ESLOVENIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,5
459,2018,1,ZZ,11568,URUGUAI,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,184
460,2018,1,ZZ,29181,JORDANIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,29
461,2018,1,ZZ,11401,LIBANO,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,123
462,2018,1,ZZ,30414,PALESTINA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,42
463,2018,1,ZZ,98540,CHINA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,4
464,2018,1,ZZ,29025,HONG KONG,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,32
465,2018,1,ZZ,98442,FILIPINAS,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,8
466,2018,1,ZZ,98981,AUSTRALIA,Presidente,51,PATRI,PATRIOTA,6
467,2018,1,ZZ,29645,TIMOR-LESTE,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,3
468,2018,1,ZZ,98507,COSTA RICA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,32
469,2018,1,ZZ,11100,ALEMANHA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,686
470,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,131
471,2018,1,ZZ,39209,ESLOVAKIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,18
472,2018,1,ZZ,11363,ITALIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,616
473,2018,1,ZZ,11363,ITALIA,Presidente,51,PATRI,PATRIOTA,29
474,2018,1,ZZ,29033,IRLANDA,Presidente,51,PATRI,PATRIOTA,2
475,2018,1,ZZ,29116,MOCAMBIQUE,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,38
476,2018,1,ZZ,11240,ESPANHA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,491
477,2018,1,ZZ,98469,EL SALVADOR,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,6
478,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,953
479,2018,1,ZZ,11223,EQUADOR,Presidente,51,PATRI,PATRIOTA,1
480,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,51,PATRI,PATRIOTA,68
481,2018,1,ZZ,11800,BOLIVIA,Presidente,51,PATRI,PATRIOTA,4
482,2018,1,ZZ,11487,POLONIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,32
483,2018,1,ZZ,98825,INDIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,7
484,2018,1,ZZ,98043,GANA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,6
485,2018,1,ZZ,11142,ARGENTINA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,611
486,2018,1,ZZ,98841,INGLATERRA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,1942
487,2018,1,ZZ,98838,NICARAGUA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,12
488,2018,1,ZZ,98949,AUSTRIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,236
489,2018,1,ZZ,98108,TURQUIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,3
490,2018,1,ZZ,11762,UCRANIA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,4
491,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,1161
492,2018,1,ZZ,98604,CABO VERDE,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,4
493,2018,2,ZZ,11568,URUGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
494,2018,2,ZZ,11185,COLOMBIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,180
495,2018,2,ZZ,98868,CUBA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,19
496,2018,2,ZZ,11568,URUGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,83
497,2018,2,ZZ,11460,PERU,Presidente,13,PT,PARTIDO DOS TRABALHADORES,151
498,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,721
499,2018,1,ZZ,11444,PARAGUAI,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,6
500,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,32
501,2018,1,ZZ,11541,SURINAME,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,355
502,2018,1,ZZ,11380,JAPAO,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,9456
503,2018,2,ZZ,98728,EMIRADOS ARABES,Presidente,13,PT,PARTIDO DOS TRABALHADORES,138
504,2018,2,ZZ,98027,GUINE BISSAU,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
505,2018,1,ZZ,11568,URUGUAI,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,8
506,2018,1,ZZ,98124,TUNISIA,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,12
507,2018,1,ZZ,98582,COSTA DO MARFIM,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,15
508,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,PARTIDO SOCIAL LIBERAL,1714
