,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_initials,party_number,party_name,number_of_votes
214,2006,1,ZZ,98426,FINLANDIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,10
215,2006,1,ZZ,98426,FINLANDIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
216,2006,1,ZZ,98426,FINLANDIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,3
217,2006,2,ZZ,11282,FRANCA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2712
218,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2428
219,2006,2,ZZ,11282,FRANCA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1740
220,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1612
221,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,83
222,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,70
223,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,14
224,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
225,2006,1,ZZ,11282,FRANCA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,1
226,2006,2,ZZ,98060,GABAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,28
227,2006,1,ZZ,98060,GABAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,36
228,2006,2,ZZ,98060,GABAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
229,2006,1,ZZ,98060,GABAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
230,2006,1,ZZ,98060,GABAO,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
231,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,276
232,2006,2,ZZ,11827,GRECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,348
233,2006,2,ZZ,11827,GRECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,184
234,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,136
235,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,12
236,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,9
237,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,5
238,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
239,2006,1,ZZ,11827,GRECIA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,1
240,2006,2,ZZ,98000,GUATEMALA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,168
241,2006,1,ZZ,98000,GUATEMALA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,156
242,2006,1,ZZ,98000,GUATEMALA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,232
243,2006,2,ZZ,98000,GUATEMALA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,208
244,2006,1,ZZ,98000,GUATEMALA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,3
245,2006,1,ZZ,98000,GUATEMALA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,4
246,2006,2,ZZ,11304,GUIANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,36
247,2006,1,ZZ,11304,GUIANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,56
248,2006,1,ZZ,11304,GUIANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
249,2006,2,ZZ,11304,GUIANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,80
250,2006,1,ZZ,11304,GUIANA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,3
251,2006,1,ZZ,11304,GUIANA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
252,2006,2,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2556
253,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2232
254,2006,2,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1480
255,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1480
256,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,80
257,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,16
258,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,9
259,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
260,2006,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,2
261,2006,2,ZZ,98027,GUINE BISSAU,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,168
262,2006,1,ZZ,98027,GUINE BISSAU,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,172
263,2006,1,ZZ,98027,GUINE BISSAU,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,60
264,2006,2,ZZ,98027,GUINE BISSAU,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,108
265,2006,1,ZZ,98027,GUINE BISSAU,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,7
266,2006,1,ZZ,98027,GUINE BISSAU,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,2
267,2006,1,ZZ,29246,HAITI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,48
268,2006,2,ZZ,29246,HAITI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,72
269,2006,2,ZZ,29246,HAITI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
270,2006,1,ZZ,29246,HAITI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
271,2006,1,ZZ,29246,HAITI,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
272,2006,1,ZZ,29246,HAITI,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
273,2006,2,ZZ,29076,HONDURAS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,116
274,2006,1,ZZ,29076,HONDURAS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,108
275,2006,2,ZZ,29076,HONDURAS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,40
276,2006,1,ZZ,29076,HONDURAS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,16
277,2006,1,ZZ,29076,HONDURAS,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,2
278,2006,1,ZZ,29076,HONDURAS,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,10
279,2006,2,ZZ,29025,HONG KONG,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,32
280,2006,1,ZZ,29025,HONG KONG,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,32
281,2006,1,ZZ,29025,HONG KONG,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,120
282,2006,2,ZZ,29025,HONG KONG,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,136
283,2006,1,ZZ,29025,HONG KONG,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,2
284,2006,1,ZZ,29025,HONG KONG,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
285,2006,1,ZZ,29025,HONG KONG,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,1
286,2006,1,ZZ,29025,HONG KONG,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
287,2006,1,ZZ,29238,HUNGRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,56
288,2006,2,ZZ,29238,HUNGRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,52
289,2006,1,ZZ,29238,HUNGRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,80
290,2006,2,ZZ,29238,HUNGRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,72
291,2006,1,ZZ,29238,HUNGRIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,3
292,2006,1,ZZ,29238,HUNGRIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
293,2006,2,ZZ,98825,INDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
294,2006,1,ZZ,98825,INDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,64
295,2006,2,ZZ,98825,INDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,56
296,2006,1,ZZ,98825,INDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
297,2006,1,ZZ,98825,INDIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
298,2006,1,ZZ,98825,INDIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,2
299,2006,2,ZZ,29211,INDONESIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,36
300,2006,1,ZZ,29211,INDONESIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,40
301,2006,2,ZZ,29211,INDONESIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
302,2006,1,ZZ,29211,INDONESIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,32
303,2006,1,ZZ,29211,INDONESIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,2
304,2006,2,ZZ,98841,INGLATERRA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,3124
305,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2764
306,2006,2,ZZ,98841,INGLATERRA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3624
307,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2872
308,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,143
309,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,91
310,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,14
311,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,4
312,2006,1,ZZ,98841,INGLATERRA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,4
313,2006,1,ZZ,29033,IRLANDA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,52
314,2006,2,ZZ,29033,IRLANDA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,60
315,2006,2,ZZ,29033,IRLANDA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,152
316,2006,1,ZZ,29033,IRLANDA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,96
317,2006,1,ZZ,29033,IRLANDA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,10
318,2006,1,ZZ,29033,IRLANDA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,8
319,2006,1,ZZ,29033,IRLANDA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,2
320,2006,1,ZZ,29033,IRLANDA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
321,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1212
322,2006,2,ZZ,11347,ISRAEL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1980
323,2006,2,ZZ,11347,ISRAEL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,276
324,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,216
325,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,7
326,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,16
327,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,14
328,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
329,2006,1,ZZ,11347,ISRAEL,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,4
330,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,4316
331,2006,2,ZZ,11363,ITALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,4716
332,2006,2,ZZ,11363,ITALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4048
333,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3188
334,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,170
335,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,90
336,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,70
337,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,11
338,2006,1,ZZ,11363,ITALIA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,7
339,2006,2,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,204
340,2006,1,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,192
341,2006,1,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,520
342,2006,2,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,712
343,2006,1,ZZ,11380,JAPAO,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,16
344,2006,1,ZZ,11380,JAPAO,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,17
345,2006,1,ZZ,11380,JAPAO,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,4
346,2006,1,ZZ,11380,JAPAO,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
347,2006,1,ZZ,29181,JORDANIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,256
348,2006,2,ZZ,29181,JORDANIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,272
349,2006,1,ZZ,29181,JORDANIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,104
350,2006,2,ZZ,29181,JORDANIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,88
351,2006,1,ZZ,29181,JORDANIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,3
352,2006,1,ZZ,29181,JORDANIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
353,2006,1,ZZ,29181,JORDANIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,5
354,2006,1,ZZ,29181,JORDANIA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,3
355,2006,1,ZZ,29165,KENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,96
356,2006,2,ZZ,29165,KENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,96
357,2006,1,ZZ,29165,KENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
358,2006,2,ZZ,29165,KENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,16
359,2006,1,ZZ,29165,KENIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,2
360,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1484
361,2006,2,ZZ,11401,LIBANO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1540
362,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,348
363,2006,2,ZZ,11401,LIBANO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,624
364,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,9
365,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,9
366,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,27
367,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,5
368,2006,1,ZZ,11401,LIBANO,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,10
369,2006,2,ZZ,29130,MALASIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
370,2006,1,ZZ,29130,MALASIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,28
371,2006,2,ZZ,29130,MALASIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,72
372,2006,1,ZZ,29130,MALASIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
373,2006,1,ZZ,29130,MALASIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
374,2006,1,ZZ,29130,MALASIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
375,2006,2,ZZ,29122,MARROCOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,44
376,2006,1,ZZ,29122,MARROCOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,44
377,2006,2,ZZ,29122,MARROCOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
378,2006,1,ZZ,29122,MARROCOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
379,2006,1,ZZ,29122,MARROCOS,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
380,2006,1,ZZ,29122,MARROCOS,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,2
381,2006,1,ZZ,11428,MEXICO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,232
382,2006,2,ZZ,11428,MEXICO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,260
383,2006,1,ZZ,11428,MEXICO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,464
384,2006,2,ZZ,11428,MEXICO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,488
385,2006,1,ZZ,11428,MEXICO,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,6
386,2006,1,ZZ,11428,MEXICO,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,3
387,2006,1,ZZ,11428,MEXICO,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,2
388,2006,2,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,496
389,2006,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,504
390,2006,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,288
391,2006,2,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,348
392,2006,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,10
393,2006,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,11
394,2006,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,4
395,2006,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,1
396,2006,2,ZZ,98388,NICARAGUA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,232
397,2006,1,ZZ,98388,NICARAGUA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,228
398,2006,1,ZZ,98388,NICARAGUA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,124
399,2006,2,ZZ,98388,NICARAGUA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,136
400,2006,1,ZZ,98388,NICARAGUA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,5
401,2006,1,ZZ,98388,NICARAGUA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,1
402,2006,1,ZZ,98361,NIGERIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,76
403,2006,2,ZZ,98361,NIGERIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,72
404,2006,1,ZZ,98361,NIGERIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,76
405,2006,2,ZZ,98361,NIGERIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
406,2006,1,ZZ,98361,NIGERIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
407,2006,1,ZZ,98361,NIGERIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
408,2006,1,ZZ,98361,NIGERIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,1
409,2006,1,ZZ,98345,NORUEGA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,132
410,2006,2,ZZ,98345,NORUEGA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,204
411,2006,1,ZZ,98345,NORUEGA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,148
412,2006,2,ZZ,98345,NORUEGA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,192
413,2006,1,ZZ,98345,NORUEGA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,14
414,2006,1,ZZ,98345,NORUEGA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
415,2006,1,ZZ,98345,NORUEGA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,2
416,2006,2,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,20
417,2006,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
418,2006,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,40
419,2006,2,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,48
420,2006,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
421,2006,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
422,2006,2,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,836
423,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,692
424,2006,2,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,908
425,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,688
426,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,52
427,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,29
428,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,6
429,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
430,2006,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,2
431,2006,2,ZZ,98329,PANAMA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,240
