,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_number,party_initials,party_name,number_of_votes
231,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1402
232,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,42
233,2014,1,ZZ,30414,PALESTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,44
234,2014,1,ZZ,11320,GUIANA FRANCESA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,369
235,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1400
236,2014,1,ZZ,98124,TUNISIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
237,2014,1,ZZ,98760,RUSSIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
238,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1996
239,2014,1,ZZ,98965,ANGOLA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29
240,2014,1,ZZ,11169,CHILE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,636
241,2014,1,ZZ,98728,EMIRADOS ARABES,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,92
242,2014,1,ZZ,29181,JORDANIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,37
243,2014,1,ZZ,11460,PERU,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,230
244,2014,1,ZZ,98108,TURQUIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
245,2014,1,ZZ,98825,INDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
246,2014,1,ZZ,98540,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,22
247,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,510
248,2014,1,ZZ,29122,MARROCOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
249,2014,1,ZZ,11541,SURINAME,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,181
250,2014,1,ZZ,2828,TAIWAN,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
251,2014,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,58
252,2014,1,ZZ,29238,HUNGRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,41
253,2014,1,ZZ,11584,VENEZUELA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,339
254,2014,1,ZZ,98485,DINAMARCA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,115
255,2014,1,ZZ,98205,TAILANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
256,2014,1,ZZ,39322,CHIPRE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
257,2014,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,444
258,2014,1,ZZ,39020,CROACIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
259,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1658
260,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,57
261,2014,1,ZZ,98248,SENEGAL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,19
262,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,136
263,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,47
264,2014,1,ZZ,98981,AUSTRALIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,65
265,2014,1,ZZ,11363,ITALIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1289
266,2014,1,ZZ,11827,GRECIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,77
267,2014,1,ZZ,29246,HAITI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1
268,2014,1,ZZ,11525,SUICA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1312
269,2014,1,ZZ,29025,HONG KONG,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,22
270,2014,1,ZZ,11169,CHILE,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,243
271,2014,1,ZZ,11401,LIBANO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,94
272,2014,1,ZZ,98027,GUINE BISSAU,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,19
273,2014,1,ZZ,98345,NORUEGA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,132
274,2014,1,ZZ,11240,ESPANHA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,236
275,2014,1,ZZ,11185,COLOMBIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,57
276,2014,1,ZZ,30350,REPUBLICA CHECA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,14
277,2014,1,ZZ,98949,AUSTRIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,189
278,2014,1,ZZ,11100,ALEMANHA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,579
279,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1528
280,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,737
281,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,393
282,2014,1,ZZ,11320,GUIANA FRANCESA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,650
283,2014,1,ZZ,98906,CANADA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,203
284,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1885
285,2014,1,ZZ,11460,PERU,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,109
286,2014,1,ZZ,29122,MARROCOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,5
287,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,182
288,2014,1,ZZ,11568,URUGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,53
289,2014,1,ZZ,98540,CHINA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,23
290,2014,1,ZZ,11800,BOLIVIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,58
291,2014,1,ZZ,11568,URUGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,179
292,2014,1,ZZ,39160,ESLOVENIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,5
293,2014,1,ZZ,29165,KENIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,12
294,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,261
295,2014,1,ZZ,29645,TIMOR-LESTE,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,18
296,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,506
297,2014,1,ZZ,11142,ARGENTINA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,42
298,2014,1,ZZ,98838,NICARAGUA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,11
299,2014,1,ZZ,98086,EGITO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,6
300,2014,1,ZZ,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1
301,2014,1,ZZ,98760,RUSSIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,14
302,2014,1,ZZ,98469,EL SALVADOR,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,25
303,2014,1,ZZ,29181,JORDANIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,31
304,2014,1,ZZ,11100,ALEMANHA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,362
305,2014,1,ZZ,98000,GUATEMALA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,9
306,2014,1,ZZ,98507,COSTA RICA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,68
307,2014,1,ZZ,39020,CROACIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1
308,2014,1,ZZ,29211,INDONESIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,7
309,2014,1,ZZ,29050,NOVA ZELANDIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,17
310,2014,1,ZZ,11304,GUIANA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,18
311,2014,1,ZZ,98906,CANADA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,131
312,2014,1,ZZ,98728,EMIRADOS ARABES,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,25
313,2014,1,ZZ,29116,MOCAMBIQUE,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,105
314,2014,1,ZZ,11487,POLONIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,15
315,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,10
316,2014,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,2
317,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,614
318,2014,1,ZZ,98329,PANAMA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,41
319,2014,1,ZZ,98744,SUECIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,208
320,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,31
321,2014,1,ZZ,11800,BOLIVIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,186
322,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,39
323,2014,1,ZZ,29157,KUWAIT,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,2
324,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,29
325,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,3
326,2014,1,ZZ,11541,SURINAME,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,255
327,2014,1,ZZ,11584,VENEZUELA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,108
328,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1723
329,2014,1,ZZ,11584,VENEZUELA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,6
330,2014,1,ZZ,11207,COREIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,7
331,2014,1,ZZ,29068,NAMIBIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,16
332,2014,1,ZZ,11126,ARABIA SAUDITA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,2
333,2014,1,ZZ,11509,PORTUGAL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,994
334,2014,1,ZZ,98868,CUBA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,6
335,2014,1,ZZ,98906,CANADA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,636
336,2014,1,ZZ,29203,IRA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,10
337,2014,1,ZZ,98540,CHINA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,15
338,2014,1,ZZ,11100,ALEMANHA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,944
339,2014,1,ZZ,11363,ITALIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,683
340,2014,1,ZZ,98582,COSTA DO MARFIM,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,12
341,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,2694
342,2014,1,ZZ,98205,TAILANDIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,18
343,2014,1,ZZ,98825,INDIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,5
344,2014,1,ZZ,29190,JAMAICA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,3
345,2014,1,ZZ,98124,TUNISIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,12
346,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,636
347,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,963
348,2014,1,ZZ,29009,PAISES BAIXOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,466
349,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,202
350,2014,1,ZZ,98647,ROMENIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,13
351,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,275
352,2014,1,ZZ,11347,ISRAEL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,36
353,2014,1,ZZ,98965,ANGOLA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,32
354,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,389
355,2014,1,ZZ,98361,NIGERIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,6
356,2014,1,ZZ,39322,CHIPRE,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,2
357,2014,1,ZZ,11509,PORTUGAL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1426
358,2014,1,ZZ,11800,BOLIVIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,27
359,2014,1,ZZ,11525,SUICA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,684
360,2014,1,ZZ,11142,ARGENTINA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,383
361,2014,1,ZZ,29378,SERVIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,4
362,2014,1,ZZ,11142,ARGENTINA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,17
363,2014,1,ZZ,11428,MEXICO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,239
364,2014,1,ZZ,29653,CATAR,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,27
365,2014,1,ZZ,29033,IRLANDA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,78
366,2014,1,ZZ,11223,EQUADOR,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,79
367,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,655
368,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,196
369,2014,1,ZZ,29076,HONDURAS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,35
370,2014,1,ZZ,11380,JAPAO,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,822
371,2014,1,ZZ,29130,MALASIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,6
372,2014,1,ZZ,11282,FRANCA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,739
373,2014,1,ZZ,98108,TURQUIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,3
374,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,10
375,2014,1,ZZ,98841,INGLATERRA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,1764
376,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,282
377,2014,1,ZZ,29238,HUNGRIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,17
378,2014,1,ZZ,98426,FINLANDIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,67
379,2014,1,ZZ,11240,ESPANHA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,597
380,2014,1,ZZ,11509,PORTUGAL,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,87
381,2014,1,ZZ,98922,BELGICA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,521
382,2014,1,ZZ,98442,FILIPINAS,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,5
383,2014,1,ZZ,98485,DINAMARCA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,112
384,2014,1,ZZ,30414,PALESTINA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,22
385,2014,1,ZZ,98981,AUSTRALIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,234
386,2014,1,ZZ,98906,CANADA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,730
387,2014,1,ZZ,98604,CABO VERDE,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,12
388,2014,1,ZZ,2828,TAIWAN,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,33
389,2014,1,ZZ,98523,CINGAPURA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,22
390,2014,1,ZZ,98108,TURQUIA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,13
391,2014,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,19
392,2014,1,ZZ,98906,CANADA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
393,2014,1,ZZ,11444,PARAGUAI,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
394,2014,1,ZZ,11827,GRECIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
395,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,16
396,2014,1,ZZ,98540,CHINA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
397,2014,1,ZZ,11401,LIBANO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
398,2014,1,ZZ,11240,ESPANHA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
399,2014,1,ZZ,11444,PARAGUAI,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
400,2014,1,ZZ,11100,ALEMANHA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
401,2014,1,ZZ,11282,FRANCA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
402,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
403,2014,1,ZZ,11320,GUIANA FRANCESA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
404,2014,1,ZZ,98868,CUBA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
405,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,8
406,2014,1,ZZ,98825,INDIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
407,2014,1,ZZ,11100,ALEMANHA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
408,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,4
409,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
410,2014,1,ZZ,11223,EQUADOR,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
411,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,12
412,2014,1,ZZ,11363,ITALIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
413,2014,1,ZZ,98906,CANADA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
414,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
415,2014,1,ZZ,30414,PALESTINA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
416,2014,1,ZZ,98981,AUSTRALIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
417,2014,1,ZZ,11142,ARGENTINA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
418,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,7
419,2014,1,ZZ,29009,PAISES BAIXOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
420,2014,1,ZZ,11509,PORTUGAL,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,13
421,2014,1,ZZ,11584,VENEZUELA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
422,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,14
423,2014,1,ZZ,11185,COLOMBIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
424,2014,1,ZZ,11509,PORTUGAL,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,16
425,2014,1,ZZ,98841,INGLATERRA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
426,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
427,2014,1,ZZ,11541,SURINAME,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
428,2014,1,ZZ,98922,BELGICA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
429,2014,1,ZZ,29025,HONG KONG,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
430,2014,1,ZZ,11800,BOLIVIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
431,2014,1,ZZ,11207,COREIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
432,2014,1,ZZ,98744,SUECIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
433,2014,1,ZZ,11428,MEXICO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
434,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,15
435,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
436,2014,1,ZZ,11568,URUGUAI,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
437,2014,1,ZZ,11142,ARGENTINA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
438,2014,1,ZZ,2828,TAIWAN,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
439,2014,1,ZZ,11169,CHILE,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
440,2014,1,ZZ,11100,ALEMANHA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
441,2014,1,ZZ,11568,URUGUAI,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
442,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,6
443,2014,1,ZZ,29181,JORDANIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
444,2014,1,ZZ,98329,PANAMA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
445,2014,1,ZZ,29116,MOCAMBIQUE,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
446,2014,1,ZZ,11380,JAPAO,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,8
447,2014,1,ZZ,11525,SUICA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,14
448,2014,1,ZZ,98949,AUSTRIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
449,2014,1,ZZ,11800,BOLIVIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
450,2014,1,ZZ,11525,SUICA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
451,2014,1,ZZ,11363,ITALIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,9
452,2014,1,ZZ,98906,CANADA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
453,2014,1,ZZ,11100,ALEMANHA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,10
454,2014,1,ZZ,11363,ITALIA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,8
455,2014,1,ZZ,11444,PARAGUAI,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,3
456,2014,1,ZZ,98922,BELGICA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,4
457,2014,1,ZZ,11142,ARGENTINA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
458,2014,1,ZZ,11380,JAPAO,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,13
459,2014,1,ZZ,29211,INDONESIA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
460,2014,1,ZZ,11380,JAPAO,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,5
461,2014,1,ZZ,11282,FRANCA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,3
