,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_initials,party_number,party_name,number_of_votes
219,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PV,43,PARTIDO VERDE,3
220,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,11
221,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,1
222,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,80
223,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,68
224,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,542
225,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
226,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
227,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,3
228,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,1
229,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PV,43,PARTIDO VERDE,7
230,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,7
231,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,5
232,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,79
233,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,194
234,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,687
235,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
236,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,1
237,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PV,43,PARTIDO VERDE,5
238,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,4
239,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,1
240,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,22
241,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,69
242,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,204
243,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
244,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,10
245,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,2
246,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
247,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,3
248,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,6
249,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PV,43,PARTIDO VERDE,5
250,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,11
251,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,3
252,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,92
253,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,144
254,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,767
255,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
256,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,2
257,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,8
258,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,28
259,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,124
260,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
261,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,1
262,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PV,43,PARTIDO VERDE,5
263,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,6
264,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,31
265,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,61
266,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,233
267,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,2
268,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,2
269,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PV,43,PARTIDO VERDE,3
270,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,15
271,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,2
272,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,28
273,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,157
274,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,416
275,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
276,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,13
277,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,21
278,1998,1,ZZ,11266,ESTADOS UNIDOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,58
279,1998,1,ZZ,98442,FILIPINAS,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
280,1998,1,ZZ,98442,FILIPINAS,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
281,1998,1,ZZ,98442,FILIPINAS,PRESIDENTE,PV,43,PARTIDO VERDE,1
282,1998,1,ZZ,98442,FILIPINAS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,5
283,1998,1,ZZ,98442,FILIPINAS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,12
284,1998,1,ZZ,98442,FILIPINAS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
285,1998,1,ZZ,98426,FINLANDIA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
286,1998,1,ZZ,98426,FINLANDIA,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,1
287,1998,1,ZZ,98426,FINLANDIA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
288,1998,1,ZZ,98426,FINLANDIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
289,1998,1,ZZ,98426,FINLANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,6
290,1998,1,ZZ,98426,FINLANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
291,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
292,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,3
293,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,6
294,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,74
295,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,42
296,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
297,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
298,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
299,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,2
300,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
301,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PV,43,PARTIDO VERDE,17
302,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,3
303,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,1
304,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,53
305,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,289
306,1998,1,ZZ,11282,FRANCA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,384
307,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
308,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
309,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,3
310,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
311,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PV,43,PARTIDO VERDE,1
312,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,2
313,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,2
314,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
315,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,25
316,1998,1,ZZ,11827,GRECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,98
317,1998,1,ZZ,98000,GUATEMALA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,4
318,1998,1,ZZ,98000,GUATEMALA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
319,1998,1,ZZ,98000,GUATEMALA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
320,1998,1,ZZ,98000,GUATEMALA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,75
321,1998,1,ZZ,11304,GUIANA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
322,1998,1,ZZ,11304,GUIANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,4
323,1998,1,ZZ,11304,GUIANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
324,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
325,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
326,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,4
327,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
328,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,2
329,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,3
330,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PV,43,PARTIDO VERDE,14
331,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,10
332,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,7
333,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,24
334,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,77
335,1998,1,ZZ,11320,GUIANA FRANCESA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,606
336,1998,1,ZZ,29076,HONDURAS,PRESIDENTE,PV,43,PARTIDO VERDE,1
337,1998,1,ZZ,29076,HONDURAS,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,2
338,1998,1,ZZ,29076,HONDURAS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,8
339,1998,1,ZZ,29076,HONDURAS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,12
340,1998,1,ZZ,29076,HONDURAS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,64
341,1998,1,ZZ,29025,HONG KONG,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
342,1998,1,ZZ,29025,HONG KONG,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,4
343,1998,1,ZZ,29025,HONG KONG,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,3
344,1998,1,ZZ,29025,HONG KONG,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,27
345,1998,1,ZZ,29238,HUNGRIA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
346,1998,1,ZZ,29238,HUNGRIA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
347,1998,1,ZZ,29238,HUNGRIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,6
348,1998,1,ZZ,29238,HUNGRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,3
349,1998,1,ZZ,29238,HUNGRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
350,1998,1,ZZ,98825,INDIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
351,1998,1,ZZ,98825,INDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,4
352,1998,1,ZZ,98825,INDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
353,1998,1,ZZ,29211,INDONESIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1
354,1998,1,ZZ,29211,INDONESIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
355,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
356,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,4
357,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PV,43,PARTIDO VERDE,5
358,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,6
359,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,41
360,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,194
361,1998,1,ZZ,98841,INGLATERRA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,336
362,1998,1,ZZ,29033,IRLANDA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
363,1998,1,ZZ,29033,IRLANDA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,10
364,1998,1,ZZ,29033,IRLANDA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,18
365,1998,1,ZZ,29033,IRLANDA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
366,1998,1,ZZ,11347,ISRAEL,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
367,1998,1,ZZ,11347,ISRAEL,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
368,1998,1,ZZ,11347,ISRAEL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,11
369,1998,1,ZZ,11347,ISRAEL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,45
370,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,5
371,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
372,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,1
373,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
374,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,11
375,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,3
376,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PV,43,PARTIDO VERDE,8
377,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,22
378,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,8
379,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,78
380,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,398
381,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,684
382,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
383,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
384,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSC,20,PARTIDO SOCIAL CRISTAO,1
385,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,1
386,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PV,43,PARTIDO VERDE,4
387,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,14
388,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,4
389,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,41
390,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,212
391,1998,1,ZZ,11363,ITALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,432
392,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
393,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
394,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
395,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,32
396,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,139
397,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
398,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,10
399,1998,1,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,63
400,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,1
401,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PSN,31,PARTIDO DA SOLIDARIEDADE NACIONAL,1
402,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,2
403,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,1
404,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,1
405,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,1
406,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
407,1998,1,ZZ,29181,JORDANIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,66
408,1998,1,ZZ,29157,KUWAIT,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,2
409,1998,1,ZZ,29157,KUWAIT,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,1
410,1998,1,ZZ,29157,KUWAIT,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,5
411,1998,1,ZZ,29157,KUWAIT,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
412,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,5
413,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PTN,19,PARTIDO TRABALHISTA NACIONAL,4
414,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
415,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
416,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PV,43,PARTIDO VERDE,1
417,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,2
418,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PT do B,70,PARTIDO TRABALHISTA DO BRASIL,2
419,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,10
420,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,17
421,1998,1,ZZ,11401,LIBANO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,160
422,1998,1,ZZ,29130,MALASIA,PRESIDENTE,PV,43,PARTIDO VERDE,1
423,1998,1,ZZ,29130,MALASIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
424,1998,1,ZZ,29130,MALASIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2
425,1998,1,ZZ,29130,MALASIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
426,1998,1,ZZ,29122,MARROCOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,3
427,1998,1,ZZ,29122,MARROCOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
428,1998,1,ZZ,11428,MEXICO,PRESIDENTE,PRONA,56,PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL,6
429,1998,1,ZZ,11428,MEXICO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,6
430,1998,1,ZZ,11428,MEXICO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,40
431,1998,1,ZZ,11428,MEXICO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,112
432,1998,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PMN,33,PARTIDO DA MOBILIZACAO NACIONAL,1
433,1998,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,9
434,1998,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,32
