,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_number,party_initials,party_name,number_of_votes
298,2018,1,ZZ,98582,COSTA DO MARFIM,Presidente,12,PDT,Partido Democratico Trabalhista,2
299,2018,1,ZZ,98248,SENEGAL,Presidente,12,PDT,Partido Democratico Trabalhista,6
300,2018,1,ZZ,29238,HUNGRIA,Presidente,12,PDT,Partido Democratico Trabalhista,31
301,2018,1,ZZ,11541,SURINAME,Presidente,30,NOVO,Partido Novo,4
302,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,30,NOVO,Partido Novo,238
303,2018,1,ZZ,98922,BELGICA,Presidente,30,NOVO,Partido Novo,159
304,2018,1,ZZ,98728,EMIRADOS ARABES,Presidente,30,NOVO,Partido Novo,95
305,2018,1,ZZ,98981,AUSTRALIA,Presidente,12,PDT,Partido Democratico Trabalhista,484
306,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,Partido Democratico Trabalhista,422
307,2018,1,ZZ,98345,NORUEGA,Presidente,12,PDT,Partido Democratico Trabalhista,140
308,2018,1,ZZ,29378,SERVIA,Presidente,12,PDT,Partido Democratico Trabalhista,14
309,2018,1,ZZ,29068,NAMIBIA,Presidente,12,PDT,Partido Democratico Trabalhista,3
310,2018,1,ZZ,11800,BOLIVIA,Presidente,13,PT,Partido dos Trabalhadores,23
311,2018,1,ZZ,98540,CHINA,Presidente,13,PT,Partido dos Trabalhadores,9
312,2018,1,ZZ,98744,SUECIA,Presidente,13,PT,Partido dos Trabalhadores,213
313,2018,1,ZZ,11525,SUICA,Presidente,13,PT,Partido dos Trabalhadores,643
314,2018,1,ZZ,98760,RUSSIA,Presidente,12,PDT,Partido Democratico Trabalhista,18
315,2018,1,ZZ,29378,SERVIA,Presidente,30,NOVO,Partido Novo,2
316,2018,1,ZZ,98329,PANAMA,Presidente,30,NOVO,Partido Novo,47
317,2018,1,ZZ,2800,VIETNA,Presidente,30,NOVO,Partido Novo,1
318,2018,1,ZZ,29130,MALASIA,Presidente,30,NOVO,Partido Novo,7
319,2018,1,ZZ,98981,AUSTRALIA,Presidente,30,NOVO,Partido Novo,141
320,2018,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,12,PDT,Partido Democratico Trabalhista,6
321,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,12,PDT,Partido Democratico Trabalhista,736
322,2018,1,ZZ,11509,PORTUGAL,Presidente,30,NOVO,Partido Novo,31
323,2018,1,ZZ,11380,JAPAO,Presidente,30,NOVO,Partido Novo,202
324,2018,1,ZZ,39020,CROACIA,Presidente,30,NOVO,Partido Novo,4
325,2018,1,ZZ,29246,HAITI,Presidente,13,PT,Partido dos Trabalhadores,3
326,2018,1,ZZ,11282,FRANCA,Presidente,12,PDT,Partido Democratico Trabalhista,1394
327,2018,1,ZZ,29238,HUNGRIA,Presidente,13,PT,Partido dos Trabalhadores,16
328,2018,1,ZZ,98361,NIGERIA,Presidente,13,PT,Partido dos Trabalhadores,10
329,2018,1,ZZ,98540,CHINA,Presidente,13,PT,Partido dos Trabalhadores,4
330,2018,1,ZZ,11509,PORTUGAL,Presidente,13,PT,Partido dos Trabalhadores,928
331,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,Partido Social Liberal,734
332,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,17,PSL,Partido Social Liberal,812
333,2018,1,ZZ,11380,JAPAO,Presidente,17,PSL,Partido Social Liberal,8815
334,2018,1,ZZ,29122,MARROCOS,Presidente,13,PT,Partido dos Trabalhadores,7
335,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,274
336,2018,1,ZZ,98647,ROMENIA,Presidente,13,PT,Partido dos Trabalhadores,3
337,2018,1,ZZ,98345,NORUEGA,Presidente,13,PT,Partido dos Trabalhadores,70
338,2018,1,ZZ,29076,HONDURAS,Presidente,17,PSL,Partido Social Liberal,50
339,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,17,PSL,Partido Social Liberal,56
340,2018,1,ZZ,98027,GUINE BISSAU,Presidente,17,PSL,Partido Social Liberal,17
341,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,150
342,2018,1,ZZ,98949,AUSTRIA,Presidente,13,PT,Partido dos Trabalhadores,161
343,2018,1,ZZ,98647,ROMENIA,Presidente,17,PSL,Partido Social Liberal,11
344,2018,1,ZZ,11444,PARAGUAI,Presidente,17,PSL,Partido Social Liberal,88
345,2018,1,ZZ,98906,CANADA,Presidente,17,PSL,Partido Social Liberal,992
346,2018,1,ZZ,11240,ESPANHA,Presidente,17,PSL,Partido Social Liberal,1913
347,2018,1,ZZ,11487,POLONIA,Presidente,17,PSL,Partido Social Liberal,30
348,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,Partido Social Liberal,1004
349,2018,1,ZZ,11509,PORTUGAL,Presidente,17,PSL,Partido Social Liberal,482
350,2018,1,ZZ,98906,CANADA,Presidente,17,PSL,Partido Social Liberal,3119
351,2018,1,ZZ,98838,NICARAGUA,Presidente,17,PSL,Partido Social Liberal,27
352,2018,1,ZZ,98043,GANA,Presidente,17,PSL,Partido Social Liberal,6
353,2018,1,ZZ,98000,GUATEMALA,Presidente,17,PSL,Partido Social Liberal,85
354,2018,1,ZZ,11185,COLOMBIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,26
355,2018,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,22
356,2018,1,ZZ,39102,OMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
357,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,82
358,2018,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,531
359,2018,1,ZZ,29238,HUNGRIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
360,2018,1,ZZ,29181,JORDANIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
361,2018,1,ZZ,29076,HONDURAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
362,2018,1,ZZ,98744,SUECIA,Presidente,54,PPL,Partido Patria Livre,3
363,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,54,PPL,Partido Patria Livre,2
364,2018,1,ZZ,11584,VENEZUELA,Presidente,54,PPL,Partido Patria Livre,1
365,2018,1,ZZ,29122,MARROCOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
366,2018,1,ZZ,98329,PANAMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,24
367,2018,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,161
368,2018,1,ZZ,11240,ESPANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,115
369,2018,1,ZZ,2800,VIETNA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
370,2018,1,ZZ,98906,CANADA,Presidente,54,PPL,Partido Patria Livre,1
371,2018,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,36
372,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
373,2018,1,ZZ,98906,CANADA,Presidente,54,PPL,Partido Patria Livre,2
374,2018,1,ZZ,98825,INDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
375,2018,1,ZZ,98841,INGLATERRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,242
376,2018,1,ZZ,30414,PALESTINA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
377,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,221
378,2018,1,ZZ,29653,CATAR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
379,2018,1,ZZ,98329,PANAMA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
380,2018,1,ZZ,98345,NORUEGA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
381,2018,1,ZZ,11444,PARAGUAI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,4
382,2018,1,ZZ,11380,JAPAO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,21
383,2018,1,ZZ,11142,ARGENTINA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,12
384,2018,1,ZZ,11282,FRANCA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,8
385,2018,1,ZZ,98906,CANADA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
386,2018,1,ZZ,11800,BOLIVIA,Presidente,27,DC,Democracia Crista,1
387,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,Democracia Crista,3
388,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,Democracia Crista,5
389,2018,1,ZZ,11380,JAPAO,Presidente,27,DC,Democracia Crista,29
390,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,27,DC,Democracia Crista,2
391,2018,1,ZZ,11363,ITALIA,Presidente,27,DC,Democracia Crista,6
392,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,50,PSOL,Partido Socialismo e Liberdade,45
393,2018,1,ZZ,98922,BELGICA,Presidente,50,PSOL,Partido Socialismo e Liberdade,17
394,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
395,2018,1,ZZ,11100,ALEMANHA,Presidente,50,PSOL,Partido Socialismo e Liberdade,74
396,2018,1,ZZ,98345,NORUEGA,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
397,2018,1,ZZ,29130,MALASIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
398,2018,1,ZZ,11827,GRECIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,5
399,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,50,PSOL,Partido Socialismo e Liberdade,7
400,2018,1,ZZ,11185,COLOMBIA,Presidente,18,REDE,Rede Sustentabilidade,10
401,2018,1,ZZ,98922,BELGICA,Presidente,18,REDE,Rede Sustentabilidade,69
402,2018,1,ZZ,98838,NICARAGUA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
403,2018,1,ZZ,98523,CINGAPURA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
404,2018,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,59
405,2018,1,ZZ,98086,EGITO,Presidente,18,REDE,Rede Sustentabilidade,1
406,2018,1,ZZ,29165,KENIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,3
407,2018,1,ZZ,98906,CANADA,Presidente,50,PSOL,Partido Socialismo e Liberdade,35
408,2018,1,ZZ,2828,TAIWAN,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
409,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,18,REDE,Rede Sustentabilidade,6
410,2018,1,ZZ,11800,BOLIVIA,Presidente,18,REDE,Rede Sustentabilidade,3
411,2018,1,ZZ,98523,CINGAPURA,Presidente,18,REDE,Rede Sustentabilidade,5
412,2018,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,70
413,2018,1,ZZ,98345,NORUEGA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,15
414,2018,1,ZZ,11363,ITALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,107
415,2018,1,ZZ,29645,TIMOR-LESTE,Presidente,18,REDE,Rede Sustentabilidade,5
416,2018,1,ZZ,29203,IRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
417,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,173
418,2018,1,ZZ,11568,URUGUAI,Presidente,18,REDE,Rede Sustentabilidade,1
419,2018,1,ZZ,98906,CANADA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,55
420,2018,1,ZZ,11240,ESPANHA,Presidente,18,REDE,Rede Sustentabilidade,109
421,2018,2,ZZ,11568,URUGUAI,Presidente,17,PSL,Partido Social Liberal,10
422,2018,2,ZZ,11185,COLOMBIA,Presidente,17,PSL,Partido Social Liberal,284
423,2018,2,ZZ,11541,SURINAME,Presidente,17,PSL,Partido Social Liberal,390
424,2018,2,ZZ,29157,KUWAIT,Presidente,17,PSL,Partido Social Liberal,26
425,2018,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,57
426,2018,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,218
427,2018,1,ZZ,98108,TURQUIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
428,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,Rede Sustentabilidade,50
429,2018,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,18
430,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,Rede Sustentabilidade,170
431,2018,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,18,REDE,Rede Sustentabilidade,1
432,2018,1,ZZ,29033,IRLANDA,Presidente,18,REDE,Rede Sustentabilidade,37
433,2018,2,ZZ,98086,EGITO,Presidente,17,PSL,Partido Social Liberal,24
434,2018,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
435,2018,2,ZZ,11568,URUGUAI,Presidente,17,PSL,Partido Social Liberal,660
436,2018,2,ZZ,98248,SENEGAL,Presidente,17,PSL,Partido Social Liberal,32
437,2018,2,ZZ,98027,GUINE BISSAU,Presidente,17,PSL,Partido Social Liberal,14
438,2018,1,ZZ,98841,INGLATERRA,Presidente,18,REDE,Rede Sustentabilidade,251
439,2018,1,ZZ,98838,NICARAGUA,Presidente,18,REDE,Rede Sustentabilidade,3
440,2018,2,ZZ,11401,LIBANO,Presidente,17,PSL,Partido Social Liberal,1041
441,2018,1,ZZ,11282,FRANCA,Presidente,18,REDE,Rede Sustentabilidade,175
442,2018,2,ZZ,29122,MARROCOS,Presidente,17,PSL,Partido Social Liberal,6
443,2018,2,ZZ,2800,VIETNA,Presidente,17,PSL,Partido Social Liberal,7
444,2018,2,ZZ,98760,RUSSIA,Presidente,17,PSL,Partido Social Liberal,17
445,2018,2,ZZ,98108,TURQUIA,Presidente,17,PSL,Partido Social Liberal,55
446,2018,2,ZZ,11827,GRECIA,Presidente,17,PSL,Partido Social Liberal,276
447,2018,2,ZZ,98949,AUSTRIA,Presidente,17,PSL,Partido Social Liberal,371
448,2018,2,ZZ,98906,CANADA,Presidente,17,PSL,Partido Social Liberal,1879
449,2018,2,ZZ,98787,AFRICA DO SUL,Presidente,17,PSL,Partido Social Liberal,206
450,2018,1,ZZ,29157,KUWAIT,Presidente,12,PDT,Partido Democratico Trabalhista,5
451,2018,1,ZZ,98540,CHINA,Presidente,12,PDT,Partido Democratico Trabalhista,19
452,2018,1,ZZ,38962,TANZANIA,Presidente,12,PDT,Partido Democratico Trabalhista,3
453,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,12,PDT,Partido Democratico Trabalhista,91
454,2018,1,ZZ,11584,VENEZUELA,Presidente,12,PDT,Partido Democratico Trabalhista,35
455,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,51,PATRI,Patriota,3
456,2018,1,ZZ,11304,GUIANA,Presidente,12,PDT,Partido Democratico Trabalhista,5
457,2018,1,ZZ,29246,HAITI,Presidente,12,PDT,Partido Democratico Trabalhista,4
458,2018,1,ZZ,39160,ESLOVENIA,Presidente,12,PDT,Partido Democratico Trabalhista,5
459,2018,1,ZZ,11568,URUGUAI,Presidente,12,PDT,Partido Democratico Trabalhista,184
460,2018,1,ZZ,29181,JORDANIA,Presidente,12,PDT,Partido Democratico Trabalhista,29
461,2018,1,ZZ,11401,LIBANO,Presidente,12,PDT,Partido Democratico Trabalhista,123
462,2018,1,ZZ,30414,PALESTINA,Presidente,12,PDT,Partido Democratico Trabalhista,42
463,2018,1,ZZ,98540,CHINA,Presidente,12,PDT,Partido Democratico Trabalhista,4
464,2018,1,ZZ,29025,HONG KONG,Presidente,12,PDT,Partido Democratico Trabalhista,32
465,2018,1,ZZ,98442,FILIPINAS,Presidente,12,PDT,Partido Democratico Trabalhista,8
466,2018,1,ZZ,98981,AUSTRALIA,Presidente,51,PATRI,Patriota,6
467,2018,1,ZZ,29645,TIMOR-LESTE,Presidente,12,PDT,Partido Democratico Trabalhista,3
468,2018,1,ZZ,98507,COSTA RICA,Presidente,12,PDT,Partido Democratico Trabalhista,32
469,2018,1,ZZ,11100,ALEMANHA,Presidente,12,PDT,Partido Democratico Trabalhista,686
470,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,Partido Democratico Trabalhista,131
471,2018,1,ZZ,39209,ESLOVAKIA,Presidente,12,PDT,Partido Democratico Trabalhista,18
472,2018,1,ZZ,11363,ITALIA,Presidente,12,PDT,Partido Democratico Trabalhista,616
473,2018,1,ZZ,11363,ITALIA,Presidente,51,PATRI,Patriota,29
474,2018,1,ZZ,29033,IRLANDA,Presidente,51,PATRI,Patriota,2
475,2018,1,ZZ,29116,MOCAMBIQUE,Presidente,12,PDT,Partido Democratico Trabalhista,38
476,2018,1,ZZ,11240,ESPANHA,Presidente,12,PDT,Partido Democratico Trabalhista,491
477,2018,1,ZZ,98469,EL SALVADOR,Presidente,12,PDT,Partido Democratico Trabalhista,6
478,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,Partido Democratico Trabalhista,953
479,2018,1,ZZ,11223,EQUADOR,Presidente,51,PATRI,Patriota,1
480,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,51,PATRI,Patriota,68
481,2018,1,ZZ,11800,BOLIVIA,Presidente,51,PATRI,Patriota,4
482,2018,1,ZZ,11487,POLONIA,Presidente,12,PDT,Partido Democratico Trabalhista,32
483,2018,1,ZZ,98825,INDIA,Presidente,12,PDT,Partido Democratico Trabalhista,7
484,2018,1,ZZ,98043,GANA,Presidente,12,PDT,Partido Democratico Trabalhista,6
485,2018,1,ZZ,11142,ARGENTINA,Presidente,12,PDT,Partido Democratico Trabalhista,611
486,2018,1,ZZ,98841,INGLATERRA,Presidente,12,PDT,Partido Democratico Trabalhista,1942
487,2018,1,ZZ,98838,NICARAGUA,Presidente,12,PDT,Partido Democratico Trabalhista,12
488,2018,1,ZZ,98949,AUSTRIA,Presidente,12,PDT,Partido Democratico Trabalhista,236
489,2018,1,ZZ,98108,TURQUIA,Presidente,12,PDT,Partido Democratico Trabalhista,3
490,2018,1,ZZ,11762,UCRANIA,Presidente,12,PDT,Partido Democratico Trabalhista,4
491,2018,1,ZZ,98906,CANADA,Presidente,12,PDT,Partido Democratico Trabalhista,1161
492,2018,1,ZZ,98604,CABO VERDE,Presidente,12,PDT,Partido Democratico Trabalhista,4
493,2018,2,ZZ,11568,URUGUAI,Presidente,13,PT,Partido dos Trabalhadores,7
494,2018,2,ZZ,11185,COLOMBIA,Presidente,13,PT,Partido dos Trabalhadores,180
495,2018,2,ZZ,98868,CUBA,Presidente,13,PT,Partido dos Trabalhadores,19
496,2018,2,ZZ,11568,URUGUAI,Presidente,13,PT,Partido dos Trabalhadores,83
497,2018,2,ZZ,11460,PERU,Presidente,13,PT,Partido dos Trabalhadores,151
498,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,721
499,2018,1,ZZ,11444,PARAGUAI,Presidente,12,PDT,Partido Democratico Trabalhista,6
500,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,12,PDT,Partido Democratico Trabalhista,32
501,2018,1,ZZ,11541,SURINAME,Presidente,17,PSL,Partido Social Liberal,355
502,2018,1,ZZ,11380,JAPAO,Presidente,17,PSL,Partido Social Liberal,9456
503,2018,2,ZZ,98728,EMIRADOS ARABES,Presidente,13,PT,Partido dos Trabalhadores,138
504,2018,2,ZZ,98027,GUINE BISSAU,Presidente,13,PT,Partido dos Trabalhadores,13
505,2018,1,ZZ,11568,URUGUAI,Presidente,17,PSL,Partido Social Liberal,8
506,2018,1,ZZ,98124,TUNISIA,Presidente,17,PSL,Partido Social Liberal,12
507,2018,1,ZZ,98582,COSTA DO MARFIM,Presidente,17,PSL,Partido Social Liberal,15
508,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,Partido Social Liberal,1714
509,2018,2,ZZ,98442,FILIPINAS,Presidente,13,PT,Partido dos Trabalhadores,8
510,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,30,NOVO,Partido Novo,380
511,2018,1,ZZ,98485,DINAMARCA,Presidente,30,NOVO,Partido Novo,63
512,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,30,NOVO,Partido Novo,239
513,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,30,NOVO,Partido Novo,737
514,2018,1,ZZ,11380,JAPAO,Presidente,30,NOVO,Partido Novo,668
515,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,30,NOVO,Partido Novo,8
516,2018,1,ZZ,98248,SENEGAL,Presidente,17,PSL,Partido Social Liberal,27
517,2018,1,ZZ,11304,GUIANA,Presidente,17,PSL,Partido Social Liberal,64
518,2018,1,ZZ,11568,URUGUAI,Presidente,17,PSL,Partido Social Liberal,502
519,2018,1,ZZ,39160,ESLOVENIA,Presidente,17,PSL,Partido Social Liberal,14
520,2018,1,ZZ,11444,PARAGUAI,Presidente,17,PSL,Partido Social Liberal,773
521,2018,1,ZZ,39322,CHIPRE,Presidente,17,PSL,Partido Social Liberal,12
522,2018,1,ZZ,98540,CHINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,6
523,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,300
524,2018,2,ZZ,29033,IRLANDA,Presidente,13,PT,Partido dos Trabalhadores,510
525,2018,1,ZZ,11800,BOLIVIA,Presidente,17,PSL,Partido Social Liberal,85
526,2018,1,ZZ,98361,NIGERIA,Presidente,17,PSL,Partido Social Liberal,4
527,2018,1,ZZ,11363,ITALIA,Presidente,17,PSL,Partido Social Liberal,2608
528,2018,1,ZZ,11401,LIBANO,Presidente,17,PSL,Partido Social Liberal,1038
529,2018,2,ZZ,98469,EL SALVADOR,Presidente,13,PT,Partido dos Trabalhadores,15
530,2018,2,ZZ,98981,AUSTRALIA,Presidente,13,PT,Partido dos Trabalhadores,283
531,2018,1,ZZ,11568,URUGUAI,Presidente,30,NOVO,Partido Novo,41
532,2018,1,ZZ,29203,IRA,Presidente,17,PSL,Partido Social Liberal,12
533,2018,1,ZZ,98981,AUSTRALIA,Presidente,17,PSL,Partido Social Liberal,1034
534,2018,1,ZZ,99287,ZAMBIA,Presidente,17,PSL,Partido Social Liberal,11
535,2018,1,ZZ,11240,ESPANHA,Presidente,17,PSL,Partido Social Liberal,722
536,2018,2,ZZ,98825,INDIA,Presidente,13,PT,Partido dos Trabalhadores,14
537,2018,1,ZZ,98027,GUINE BISSAU,Presidente,30,NOVO,Partido Novo,1
538,2018,1,ZZ,29238,HUNGRIA,Presidente,30,NOVO,Partido Novo,18
539,2018,1,ZZ,39209,ESLOVAKIA,Presidente,17,PSL,Partido Social Liberal,15
540,2018,1,ZZ,11100,ALEMANHA,Presidente,17,PSL,Partido Social Liberal,638
541,2018,1,ZZ,98507,COSTA RICA,Presidente,17,PSL,Partido Social Liberal,153
542,2018,1,ZZ,11363,ITALIA,Presidente,17,PSL,Partido Social Liberal,1607
543,2018,1,ZZ,39322,CHIPRE,Presidente,30,NOVO,Partido Novo,3
544,2018,1,ZZ,98345,NORUEGA,Presidente,17,PSL,Partido Social Liberal,152
545,2018,1,ZZ,11100,ALEMANHA,Presidente,17,PSL,Partido Social Liberal,1358
546,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,Partido Social Liberal,1476
547,2018,1,ZZ,98469,EL SALVADOR,Presidente,17,PSL,Partido Social Liberal,54
548,2018,1,ZZ,29050,NOVA ZELANDIA,Presidente,17,PSL,Partido Social Liberal,140
549,2018,2,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,14
550,2018,1,ZZ,29645,TIMOR-LESTE,Presidente,30,NOVO,Partido Novo,4
551,2018,1,ZZ,99180,COMUNIDADE DAS BAHAMAS,Presidente,17,PSL,Partido Social Liberal,16
552,2018,1,ZZ,30350,REPUBLICA CHECA,Presidente,17,PSL,Partido Social Liberal,53
553,2018,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
554,2018,2,ZZ,98787,AFRICA DO SUL,Presidente,13,PT,Partido dos Trabalhadores,50
555,2018,1,ZZ,11240,ESPANHA,Presidente,30,NOVO,Partido Novo,289
556,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,30,NOVO,Partido Novo,329
557,2018,1,ZZ,0,NEPAL,Presidente,17,PSL,Partido Social Liberal,15
558,2018,1,ZZ,98426,FINLANDIA,Presidente,17,PSL,Partido Social Liberal,128
559,2018,1,ZZ,11347,ISRAEL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,34
560,2018,1,ZZ,98108,TURQUIA,Presidente,30,NOVO,Partido Novo,6
561,2018,1,ZZ,11509,PORTUGAL,Presidente,17,PSL,Partido Social Liberal,2740
562,2018,1,ZZ,98965,ANGOLA,Presidente,17,PSL,Partido Social Liberal,85
563,2018,1,ZZ,11282,FRANCA,Presidente,17,PSL,Partido Social Liberal,1127
564,2018,1,ZZ,98507,COSTA RICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
565,2018,1,ZZ,99287,ZAMBIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
566,2018,1,ZZ,11460,PERU,Presidente,15,MDB,Movimento Democratico Brasileiro,4
567,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,15,MDB,Movimento Democratico Brasileiro,14
568,2018,1,ZZ,11444,PARAGUAI,Presidente,17,PSL,Partido Social Liberal,280
569,2018,1,ZZ,11428,MEXICO,Presidente,17,PSL,Partido Social Liberal,603
570,2018,1,ZZ,11142,ARGENTINA,Presidente,30,NOVO,Partido Novo,145
571,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,Partido Social Liberal,2369
572,2018,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,142
573,2018,1,ZZ,99317,ESTONIA,Presidente,30,NOVO,Partido Novo,3
574,2018,1,ZZ,2828,TAIWAN,Presidente,30,NOVO,Partido Novo,19
575,2018,1,ZZ,98248,SENEGAL,Presidente,15,MDB,Movimento Democratico Brasileiro,2
576,2018,1,ZZ,11444,PARAGUAI,Presidente,15,MDB,Movimento Democratico Brasileiro,8
577,2018,1,ZZ,39322,CHIPRE,Presidente,15,MDB,Movimento Democratico Brasileiro,1
578,2018,1,ZZ,29181,JORDANIA,Presidente,15,MDB,Movimento Democratico Brasileiro,3
579,2018,1,ZZ,11142,ARGENTINA,Presidente,15,MDB,Movimento Democratico Brasileiro,1
580,2018,1,ZZ,98000,GUATEMALA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
581,2018,1,ZZ,99180,COMUNIDADE DAS BAHAMAS,Presidente,15,MDB,Movimento Democratico Brasileiro,1
582,2018,1,ZZ,98906,CANADA,Presidente,15,MDB,Movimento Democratico Brasileiro,16
583,2018,1,ZZ,98949,AUSTRIA,Presidente,15,MDB,Movimento Democratico Brasileiro,2
584,2018,1,ZZ,11525,SUICA,Presidente,50,PSOL,Partido Socialismo e Liberdade,26
