Election Year,Place (ZZ = Exterior),Municipality Name,Municipality Code,Gender Code,Gender Description,Age Group Description,Educational Attainment Description,Quantity of Voters
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,18 A 20 ANOS,LÊ E ESCREVE,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,18 A 20 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,18 A 20 ANOS,SUPERIOR INCOMPLETO,10
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ANALFABETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,7
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,11
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,LÊ E ESCREVE,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,15
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,7
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ANALFABETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,11
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,5
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,LÊ E ESCREVE,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,LÊ E ESCREVE,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,12
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,26
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,13
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,26
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ANALFABETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,14
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,5
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,8
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,LÊ E ESCREVE,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,33
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,8
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,11
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,11
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,5
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,9
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,LÊ E ESCREVE,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,LÊ E ESCREVE,5
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,11
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,42
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,7
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,6
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,LÊ E ESCREVE,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,LÊ E ESCREVE,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,18
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,LÊ E ESCREVE,4
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,SUPERIOR COMPLETO,7
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,LÊ E ESCREVE,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,LÊ E ESCREVE,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,BEIRUTE-LBAN,29360,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,3
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,60 A 69 ANOS,LÊ E ESCREVE,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,60 A 69 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,70 A 79 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,FEMININO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BELGRADO-SERV,29378,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BELMOPAN-BELI,38881,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BELMOPAN-BELI,38881,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BELMOPAN-BELI,38881,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BELMOPAN-BELI,38881,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BELMOPAN-BELI,38881,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BELMOPAN-BELI,38881,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,18
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,9
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,18 A 20 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,35
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,12
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,21 A 24 ANOS,SUPERIOR COMPLETO,6
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,21 A 24 ANOS,SUPERIOR INCOMPLETO,17
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,18
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,110
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,34
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,LÊ E ESCREVE,3
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,103
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,63
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,ANALFABETO,1
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,35
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,32
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,159
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,30
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,LÊ E ESCREVE,4
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,195
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,63
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,ANALFABETO,3
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,33
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,27
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,149
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,12
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,LÊ E ESCREVE,3
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,223
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,64
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,21
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,28
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,LÊ E ESCREVE,3
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,SUPERIOR COMPLETO,46
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,60 A 69 ANOS,SUPERIOR INCOMPLETO,8
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,13
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,70 A 79 ANOS,SUPERIOR COMPLETO,5
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,70 A 79 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,3
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,FEMININO,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,17 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,27
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,12
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,18 A 20 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,39
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,15
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,21 A 24 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,13
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,64
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,10
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,LÊ E ESCREVE,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,64
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,51
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,9
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,53
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,16
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,LÊ E ESCREVE,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,104
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,31
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,28
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,88
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,18
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,6
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,16
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,70 A 79 ANOS,SUPERIOR COMPLETO,7
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,BERLIM-RFA,29386,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,4
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,8
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,8
2010,ZZ,BISSAU-GUIB,29394,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
